country, year, total_exports, eci, neci, Fc, logFc, Xcn, pci_cm, npci_cm, Qp_cm
kor, 1965, 164833000.000000, 0.689753, 0.685690, -0.227365, 0.800715, 1.167027, 46.283358, 43.937764, 19.592337
kor, 1966, 237457000.000000, 0.829615, 0.694803, -0.182337, 0.775602, 1.278031, 48.923985, 46.268788, 27.670678
kor, 1967, 295711000.000000, 0.773875, 0.592959, -0.169394, 0.733126, 1.631765, 48.214624, 44.572966, 28.557071
kor, 1968, 421914000.000000, 0.708068, 0.531692, -0.216443, 0.645548, 2.030042, 47.988042, 43.511133, 21.286567
kor, 1969, 580784000.000000, 0.732955, 0.576573, -0.192367, 0.672282, 2.485028, 47.630657, 44.276610, 24.954030
kor, 1970, 816303000.000000, 0.621873, 0.557192, -0.263675, 0.526878, 2.792902, 44.654257, 41.909522, 26.323693
kor, 1971, 992626000.000000, 0.627842, 0.577901, -0.207375, 0.585268, 3.286306, 43.589810, 40.711570, 24.040862
kor, 1972, 1614938000.000000, 0.626045, 0.723701, -0.229145, 0.538409, 4.719645, 42.716035, 42.489805, 18.313099
kor, 1973, 3060811000.000000, 0.761627, 0.884615, -0.124278, 0.669262, 6.904926, 41.042710, 39.564217, 19.028263
kor, 1974, 4666617000.000000, 0.821309, 0.934939, 0.051988, 0.738903, 10.972788, 27.965431, 28.267778, 9.031003
kor, 1975, 4930182000.000000, 0.829413, 0.918859, 0.179720, 0.808689, 12.226847, 26.927472, 26.662330, 10.990677
kor, 1976, 7606607000.000000, 0.753741, 0.865202, 0.332197, 0.867253, 14.689339, 23.561735, 24.216238, 7.090639
kor, 1977, 9475030000.000000, 0.682189, 0.845226, 0.381880, 0.868255, 18.020952, 21.567517, 25.114058, 8.246436
kor, 1978, 12143546000.000000, 0.767752, 0.833534, 0.382694, 0.879294, 21.873588, -3.958452, 0.491199, -2.823160
kor, 1979, 14146472000.000000, 0.819243, 0.923880, 0.459381, 0.919370, 24.572991, -3.543189, 0.165690, -7.032872
kor, 1980, 16593641000.000000, 0.854890, 0.905375, 0.562036, 0.927389, 24.105061, -3.139126, 0.101101, -9.374506
kor, 1981, 19785945000.000000, 0.902423, 0.977777, 0.616121, 0.854887, 26.906174, -3.050536, 1.216908, -8.911850
kor, 1982, 16858112000.000000, 0.885554, 0.988787, 0.699040, 0.847102, 27.162910, -3.518078, 1.613561, -8.742870
kor, 1983, 16937351000.000000, 0.870192, 1.104186, 0.961299, 0.903752, 36.409959, -3.177601, 3.275495, -4.974537
kor, 1984, 26402209834.000000, 0.925091, 1.043025, 0.492328, 0.909855, 37.834163, -4.777185, 0.576440, -9.957429
kor, 1985, 26589549036.000000, 0.938733, 1.065822, 0.445207, 0.979020, 39.701192, -6.565701, -0.086341, -10.591452
kor, 1986, 31041821187.000000, 0.903033, 1.072391, 0.277157, 0.903444, 42.763519, -9.915051, -5.617249, -11.019538
kor, 1987, 42655328367.000000, 0.919086, 1.114144, 0.347481, 0.671596, 44.236294, -9.339601, -5.258158, -11.262622
kor, 1988, 55269856899.000000, 0.946263, 1.147500, 0.457673, 0.988743, 47.069778, -9.325955, -4.244019, -11.004657
kor, 1989, 55013936435.000000, 0.834166, 1.156770, 0.376046, 0.918616, 47.481691, -9.776026, -3.811701, -11.284521
kor, 1990, 55461915153.000000, 0.898145, 1.165874, 0.584037, 0.973576, 45.603218, -9.527346, -3.474184, -12.119135
kor, 1991, 62415754279.000000, 0.876456, 1.168590, 0.449204, 0.862591, 43.479795, -9.304598, -2.883511, -11.518804
kor, 1992, 67277247448.000000, 0.941965, 1.251542, 0.578955, 0.928860, 56.287078, -6.928039, -1.026453, -8.804422
kor, 1993, 71443081632.000000, 0.821888, 1.236659, 0.632391, 0.930490, 50.639915, -7.419206, -1.085368, -8.823069
kor, 1994, 84531820439.000000, 0.855669, 1.238140, 0.670456, 0.927049, 48.440255, -7.704904, -1.348710, -9.280721
kor, 1995, 107996714235.000000, 0.945400, 1.250839, 0.759190, 0.946945, 48.024059, -7.486566, -1.951954, -8.645381
kor, 1996, 111068267164.000000, 1.026627, 1.246039, 0.852837, 0.972702, 43.403071, -8.784297, -3.411765, -10.501396
kor, 1997, 115632579766.000000, 1.149443, 1.253539, 0.797401, 0.947717, 41.274464, -8.142347, -4.809749, -11.042643
kor, 1998, 115632579766.000000, 1.031411, 1.214244, 0.593309, 0.872959, 41.955579, -8.999384, -5.576868, -12.086274
kor, 1999, 129194732396.000000, 1.109144, 1.227961, 0.627504, 0.877438, 43.529491, -7.880628, -4.933335, -11.065692
kor, 2000, 156280912783.000000, 1.196984, 1.288876, 0.687947, 0.909065, 46.524788, -8.433638, -5.551010, -11.138848
kor, 2001, 141632591815.000000, 1.238954, 1.320128, 0.722196, 0.952126, 45.379825, -7.806527, -5.372849, -10.604643
kor, 2002, 149594018155.000000, 1.295630, 1.316516, 0.759143, 0.964251, 43.896689, -7.895217, -5.780543, -10.595738
kor, 2003, 179140591773.000000, 1.314211, 1.316655, 0.793340, 0.971035, 41.731750, -7.767298, -6.132388, -9.789556
kor, 2004, 237546637376.000000, 1.272578, 1.344119, 0.642739, 0.913106, 41.821011, -7.395206, -5.854527, -9.372456
kor, 2005, 268668273922.000000, 1.410974, 1.331966, 0.743618, 0.939016, 41.278114, -7.451082, -5.884681, -9.922115
kor, 2006, 316066396066.000000, 1.520464, 1.338326, 0.846012, 0.948937, 40.431522, -8.404203, -8.022091, -9.732045
kor, 2007, 347337251848.000000, 1.547091, 1.340883, 0.785210, 0.910916, 38.328262, -8.356286, -8.409675, -10.460329
kor, 2008, 395906722504.000000, 1.527449, 1.341185, 0.753457, 0.878897, 37.355371, -7.918772, -7.928069, -9.896754
kor, 2009, 341126600759.000000, 1.496314, 1.316461, 0.763450, 0.862571, 36.409120, -7.386059, -7.222975, -8.820387
kor, 2010, 429341500538.000000, 1.575052, 1.314280, 0.769120, 0.864062, 37.752605, -7.669025, -8.056234, -9.479712
kor, 2011, 555208897965.000000, 1.706963, 1.365341, 0.665794, 0.826283, 34.738159, -7.863145, -9.095451, -9.702688
kor, 2012, 547854447999.000000, 1.646583, 1.402338, 0.735395, 0.857804, 35.338971, -8.134944, -8.099598, -9.986922
kor, 2013, 559618558899.000000, 1.827620, 1.453734, 0.883869, 0.736614, 23.345896, 0.606692, -0.537654, -2.403489
kor, 2014, 573074773090.000000, 1.906456, 1.415544, 0.881978, 0.789503, 25.804689, 1.871290, -0.485663, -1.925788
kwt, 1962, 1417942000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
kwt, 1963, 1596924000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
kwt, 1964, 1655544000.000000, -0.637334, -0.793065, -0.405132, NaN, 0.092498, 0.203495, 0.197861, 0.089709
kwt, 1965, 1642379000.000000, -0.804301, -0.829374, -0.400209, NaN, 0.091535, 0.384942, 0.385675, 0.138149
kwt, 1966, 1680420000.000000, -0.878879, -0.691500, -0.422681, NaN, 0.111268, 0.357341, 0.349838, 0.179355
kwt, 1967, 1826216000.000000, -0.924902, -0.560381, -0.455196, NaN, 0.128519, 0.388996, 0.366585, 0.287843
kwt, 1968, 2074094000.000000, -1.102228, -0.218437, -0.456823, NaN, 0.239774, 0.475431, 0.415857, 0.303797
kwt, 1969, 2092165000.000000, -0.991073, -0.178129, -0.454236, NaN, 0.251451, 0.365931, 0.287684, 0.275485
kwt, 1970, 2244583000.000000, -0.916529, -0.052461, -0.485988, NaN, 0.386962, 0.510757, 0.425595, 0.509193
kwt, 1971, 2881369000.000000, -0.707222, 0.032592, -0.492251, NaN, 0.443469, 0.166410, 0.107134, 0.401202
kwt, 1972, 3239206000.000000, -0.530043, 0.072399, -0.491052, -3.517232, 0.516339, -0.049859, -0.092572, 0.266656
kwt, 1973, 3927730000.000000, -0.580382, 0.120277, -0.509674, -1.735676, 0.601510, -0.214963, -0.289020, 0.226115
kwt, 1974, 9338876000.000000, -0.671988, 0.272841, -0.540154, -1.346166, 0.915259, 0.401071, 0.330640, 0.456012
kwt, 1975, 8960806000.000000, -0.478695, 0.347965, -0.598486, -1.315014, 1.027293, 0.131679, 0.105146, 0.502934
kwt, 1976, 9755520000.000000, 0.997675, 0.721299, -0.416880, 0.170114, 5.632415, 0.302249, -0.872019, -0.750423
kwt, 1977, 10285709000.000000, 0.938192, 0.720280, -0.427905, 0.167838, 5.678142, 0.381026, -1.114520, -0.471900
kwt, 1978, 8159829000.000000, 0.667650, 0.720248, -0.369898, 0.260841, 4.666625, 1.082462, 0.091765, -0.159423
kwt, 1979, 17221967000.000000, 0.034041, 0.415140, -0.630463, -1.379494, 1.172241, 0.411097, 0.238362, 0.349852
kwt, 1980, 19571526000.000000, 0.110441, 0.316158, -0.636818, -0.980616, 1.108247, 0.337953, 0.133246, 0.373821
kwt, 1981, 16640599000.000000, 0.150772, 0.434892, -0.638628, -0.820900, 1.451590, 0.302310, 0.151447, 0.216108
kwt, 1982, 5847626000.000000, 0.191197, 0.385171, -0.651402, -0.647333, 1.296373, 23.264356, 20.623059, 14.062704
kwt, 1983, 5583426000.000000, 0.167490, 0.240062, -0.632093, -0.478353, 1.068435, 22.550581, 19.935143, 12.700115
kwt, 1984, 7383363013.000000, -0.216007, 0.313087, -0.597701, -2.795880, 0.499890, 20.966174, 19.397558, 10.744313
kwt, 1985, 6570001325.000000, -0.617154, 0.237791, -0.571058, NaN, 0.453176, 22.486715, 21.199317, 11.347152
kwt, 1986, 5635375751.000000, 0.106310, 0.539201, -0.540313, -2.743604, 0.409183, 40.501592, 37.559342, 18.776444
kwt, 1987, 6976829773.000000, -0.187616, 0.396368, -0.575304, -4.913339, 0.344905, 40.952668, 38.187015, 22.565616
kwt, 1988, 6075300655.000000, 0.325210, 0.263487, -0.591594, -1.603788, 0.298648, 43.142622, 39.426961, 25.898050
kwt, 1989, 8401683784.000000, 0.220934, 0.228044, -0.607567, -1.849022, 0.292659, 42.832245, 39.147858, 27.063084
kwt, 1990, 5797546612.000000, -0.142634, 0.124454, -0.648862, -2.149632, 0.227861, 42.141286, 38.675343, 26.395357
kwt, 1991, 452665451.000000, -0.676866, 0.133051, -0.638753, -2.355443, 0.170568, 41.600502, 37.679748, 25.825613
kwt, 1992, 3299308873.000000, -0.586543, 0.057880, -0.687508, -1.819085, 0.162843, 47.436011, 45.094881, 31.779495
kwt, 1993, 8234141409.000000, -0.379150, 0.153449, -0.734637, -2.021800, 0.116547, 52.661341, 52.347328, 38.686733
kwt, 1994, 7902605785.000000, -0.534725, -0.049238, -0.764444, -2.184361, 0.150780, 52.536781, 51.796182, 40.361698
kwt, 1995, 9797438580.000000, -0.907519, -0.247935, -0.767629, -2.895512, 0.150511, 55.045925, 53.506920, 42.199440
kwt, 1996, 11552920574.000000, -0.637936, -0.340992, -0.806127, -2.826631, 0.130704, 54.074677, 51.910284, 42.879932
kwt, 1997, 8386670178.000000, -0.456562, -0.363073, -0.835624, -2.947234, 0.131114, 54.998893, 52.968227, 45.130332
kwt, 1998, 8386670178.000000, -0.548267, -0.360762, -0.828346, -2.637072, 0.131477, 53.458071, 51.225287, 42.795711
kwt, 1999, 9436798517.000000, -0.517091, -0.352174, -0.820784, -2.059318, 0.133751, 51.019059, 49.165198, 41.575682
kwt, 2000, 16538194921.000000, -0.386139, -0.256610, -0.805900, -2.250343, 0.148768, 59.523707, 57.064718, 46.460350
kwt, 2001, 14103300543.000000, -0.407039, -0.219946, -0.823034, -2.609173, 0.150988, 59.223045, 56.197668, 48.105874
kwt, 2002, 13604570550.000000, -0.300179, -0.171351, -0.820977, -2.657692, 0.162976, 59.386009, 56.501208, 44.814311
kwt, 2003, 16364102011.000000, -0.156717, -0.146899, -0.827489, -2.745927, 0.165050, 58.761200, 55.991882, 45.560743
kwt, 2004, 22068612201.000000, -0.119160, -0.133892, -0.848050, -2.247306, 0.191395, 56.580458, 53.828348, 42.053154
kwt, 2005, 30814491883.000000, -0.268955, -0.091158, -0.838394, -2.033049, 0.201336, 55.099140, 51.630482, 39.840995
kwt, 2006, 42244373977.000000, -0.163299, -0.084618, -0.867578, -1.969241, 0.198083, 59.226881, 54.304020, 39.195633
kwt, 2007, 46236032560.000000, -0.350656, -0.145827, -0.893678, -2.234045, 0.185726, 58.353647, 53.034946, 45.830197
kwt, 2008, 68517644836.000000, -0.576707, -0.129429, -0.910618, -2.625133, 0.177990, 57.326699, 53.466288, 45.785305
kwt, 2009, 41761152389.000000, -0.561737, -0.178750, -0.942273, -2.560371, 0.164682, 56.922101, 52.692590, 45.721178
kwt, 2010, 55400629620.000000, -0.273291, -0.130318, -0.938555, -2.276257, 0.181009, 57.258449, 52.779963, 44.615795
kwt, 2011, NaN, -0.296786, -0.232455, -0.993541, -2.560917, 0.154259, 57.593941, 53.396463, 45.876904
kwt, 2012, NaN, -0.436697, -0.340363, -0.969894, -2.474683, 0.156702, 57.475859, 52.491889, 39.551511
kwt, 2013, 114404079436.000000, -1.493142, -0.613362, -1.117876, -5.086811, 0.154226, 34.103963, 30.710699, 24.419862
kwt, 2014, 101131954645.000000, -0.836979, -0.348000, -1.087231, -3.945582, 0.161276, 32.839004, 29.688767, 13.064929
lao, 1962, 1297000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1963, 1341000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1964, 2621000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1965, 3053000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1966, 4337000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1967, 3820000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 1968, 5282000.000000, -0.815614, -1.670412, -0.451172, -0.965780, 0.001331, 52.109412, 46.530239, 26.384688
lao, 1969, 3911000.000000, -0.923599, -1.656995, -0.450583, -1.167082, 0.001314, 49.844745, 45.035631, 31.427285
lao, 1970, 7179000.000000, -0.641542, -1.237713, -0.476459, -0.829148, 0.002730, 46.415753, 41.245454, 33.067264
lao, 1971, 5740000.000000, -0.731360, -1.495308, -0.479382, -0.801434, 0.002297, 46.851382, 40.747775, 31.522549
lao, 1972, 7630000.000000, -0.920820, -1.571845, -0.481343, -0.891914, 0.002382, 44.961553, 38.228945, 27.421675
lao, 1973, 10967000.000000, -0.866594, -1.897861, -0.500924, -1.040946, 0.001908, 44.653737, 38.339920, 30.082340
lao, 1974, 23130000.000000, -0.909832, -1.866358, -0.538153, -1.205046, 0.002355, 34.162328, 30.061945, 21.113772
lao, 1975, 11069000.000000, -0.714096, -1.570970, -0.596115, -1.229107, 0.002767, 32.980956, 28.440654, 26.044600
lao, 1976, 11160000.000000, -0.681250, -1.403719, -0.628902, -0.862741, 0.002591, 28.385226, 24.462695, 20.688543
lao, 1977, 11920000.000000, -0.159130, -0.962784, -0.596944, -0.375358, 0.003455, 28.498021, 24.119841, 19.844406
lao, 1978, 10676000.000000, -0.116997, -1.033157, -0.564549, -0.320482, 0.002816, 20.998824, 17.951927, 7.596912
lao, 1979, 16597000.000000, -0.110284, -0.605759, -0.515676, -0.158336, 0.003880, 19.338102, 16.913371, 10.481463
lao, 1980, 22966000.000000, 0.013824, -0.225756, -0.516977, -0.090421, 0.006517, 19.525515, 16.727917, 13.110211
lao, 1981, 8438000.000000, 0.088764, -0.406128, -0.506519, -0.011470, 0.005652, 17.105034, 14.630302, 7.981621
lao, 1982, 18138000.000000, -0.015012, -0.878101, -0.541924, -0.027470, 0.005284, 17.929954, 15.981187, 11.472489
lao, 1983, 10789000.000000, -0.501314, -1.568743, -0.620465, -0.365418, 0.002727, 19.430891, 17.865473, 12.132593
lao, 1984, 4944717.000000, -0.295409, -1.703551, -0.568442, -0.373359, 0.003172, 18.546576, 16.945514, 9.727023
lao, 1985, 7568969.000000, -0.041721, -0.807148, -0.520235, -0.232177, 0.003319, 19.506770, 18.036125, 9.967904
lao, 1986, 4925594.000000, -0.291690, -0.930919, -0.497071, -0.188994, 0.002442, 31.821404, 29.684249, 15.925295
lao, 1987, 22657651.000000, -0.400541, -0.589070, -0.501806, 0.060881, 0.003449, 26.222482, 23.610738, 16.565909
lao, 1988, 47300411.000000, -0.588246, -0.906773, -0.549815, -0.297924, 0.005324, 31.683145, 27.232114, 22.038712
lao, 1989, 71330107.000000, -0.278497, -0.719552, -0.546355, -0.195716, 0.008472, 32.592643, 28.793564, 22.900526
lao, 1990, 58638628.000000, -0.438861, -0.853059, -0.574626, -0.271269, 0.007410, 32.665754, 29.311822, 23.186271
lao, 1991, 75229069.000000, -0.620240, -0.956947, -0.580600, -0.230481, 0.007248, 28.873983, 25.824270, 21.346278
lao, 1992, 92054301.000000, -0.864734, -0.939551, -0.619421, -0.501282, 0.010185, 37.958835, 36.521271, 29.058969
lao, 1993, 130880107.000000, -0.781282, -0.965541, -0.646727, -0.533374, 0.011326, 41.239770, 39.787804, 34.407143
lao, 1994, 171265133.000000, -0.703118, -0.788375, -0.665799, -0.576975, 0.014145, 42.104504, 40.796244, 35.945856
lao, 1995, 219282020.000000, -0.817567, -0.754383, -0.694668, -0.722413, 0.016225, 43.504959, 41.647073, 37.411731
lao, 1996, 250204440.000000, -0.549680, -0.523854, -0.627761, -0.327981, 0.025904, 36.683221, 35.616026, 34.126881
lao, 1997, 179167395.000000, -0.647999, -0.577887, -0.654388, -0.394686, 0.023197, 35.921093, 35.012444, 35.194923
lao, 1998, 179167395.000000, -0.579760, -0.641447, -0.645507, -0.363076, 0.019316, 34.700855, 33.816863, 33.094588
lao, 1999, 207638582.000000, -0.806781, -1.157677, -0.733626, -0.717041, 0.009444, 39.529404, 36.445425, 36.036045
lao, 2000, 321056054.000000, -1.052556, -1.037550, -0.716000, -0.684511, 0.016357, 45.841739, 41.685655, 41.207598
lao, 2001, 293820016.000000, -0.928956, -1.032546, -0.705970, -0.658027, 0.019193, 44.493207, 39.698874, 41.499126
lao, 2002, 299898218.000000, -0.789641, -1.152970, -0.697094, -0.626121, 0.017383, 45.817358, 39.899422, 38.814934
lao, 2003, 331657569.000000, -0.843126, -1.490313, -0.700826, -0.605905, 0.021918, 44.986005, 40.158780, 39.851777
lao, 2004, 392762723.000000, -1.019882, -1.020753, -0.701213, -0.597490, 0.028334, 38.815082, 34.831611, 35.017177
lao, 2005, 545344750.000000, -0.891806, -0.915159, -0.713121, -0.592506, 0.029333, 38.305633, 32.825508, 32.903226
lao, 2006, 962757594.000000, -0.883054, -0.871122, -0.734002, -0.561931, 0.028125, 43.795965, 36.891649, 33.923938
lao, 2007, 1041394952.000000, -0.820657, -0.828533, -0.713216, -0.416829, 0.029068, 42.700533, 36.255104, 38.399466
lao, 2008, 1273921774.000000, -0.903238, -0.892054, -0.734637, -0.427574, 0.028866, 37.732849, 31.794301, 35.769205
lao, 2009, 1285159252.000000, -0.957344, -0.893341, -0.755308, -0.443855, 0.030381, 37.712247, 30.004084, 35.163000
lao, 2010, 1813066968.000000, -0.991139, -0.940542, -0.758306, -0.447850, 0.033620, 38.495166, 31.377009, 35.412702
lao, 2011, NaN, -1.014744, -1.143710, -0.767172, -0.512611, 0.029207, 39.690797, 33.079201, 36.906920
lao, 2012, NaN, -1.055144, -1.215845, -0.768046, -0.542667, 0.027922, 39.436792, 33.337653, 32.567351
lao, 2013, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lao, 2014, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lbn, 1962, 93217000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lbn, 1963, 94991000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
lbn, 1964, 132044000.000000, -0.132000, 0.389436, -0.393492, 0.016115, 0.341884, 40.065056, 37.386316, 23.569058
lbn, 1965, 105325000.000000, 0.099963, 0.393712, -0.356772, 0.397213, 0.390505, 39.520148, 35.229054, 20.413846
lbn, 1966, 118532000.000000, 0.201751, 0.370313, -0.339495, 0.418189, 0.461747, 36.907912, 34.205305, 25.833468
lbn, 1967, 174061000.000000, 0.517729, 0.529846, -0.226562, 0.649719, 0.772621, 29.724119, 25.090237, 15.513608
lbn, 1968, 275577000.000000, 0.490028, 0.643007, -0.198671, 0.676194, 1.308964, 25.284696, 21.776875, 9.816027
lbn, 1969, 297517000.000000, 0.533752, 0.778901, -0.207484, 0.646683, 1.617992, 25.130138, 21.763018, 10.837455
lbn, 1970, 275049000.000000, 0.647574, 0.734423, -0.123633, 0.737201, 1.595638, 27.910895, 24.899509, 11.735353
lbn, 1971, 367409000.000000, 0.599343, 0.697311, -0.150986, 0.666130, 1.557177, 26.362661, 20.835859, 9.272805
lbn, 1972, 495679000.000000, 0.631402, 0.638444, 0.010040, 0.820233, 1.581632, 26.386226, 21.508900, 6.844821
lbn, 1973, 698399000.000000, 0.695391, 0.590562, 0.069603, 0.866175, 1.779951, 25.753134, 19.430573, 7.649780
lbn, 1974, 1271462000.000000, 0.761648, 0.608502, 0.141237, 0.800377, 2.650084, 20.150218, 15.621156, 3.252373
lbn, 1975, 1103757000.000000, 0.712371, 0.692912, 0.159693, 0.795402, 2.848859, 18.797630, 14.035945, 2.094512
lbn, 1976, 431832000.000000, 0.922862, 0.732331, 0.592849, 0.982706, 3.027049, 26.512556, 14.093751, -5.614165
lbn, 1977, 580571000.000000, 0.978699, 0.681711, 0.693397, 0.993418, 2.352665, 27.558824, 12.485753, -7.216831
lbn, 1978, 212130000.000000, 0.932121, 0.551731, 0.835012, 1.050148, 1.522785, 19.310040, 9.897976, -2.195240
lbn, 1979, 802718000.000000, 0.678310, 0.400715, 0.110558, 0.730163, 0.809994, 12.337418, 6.047472, -1.874278
lbn, 1980, 777540000.000000, 0.581226, 0.368852, -0.058214, 0.592303, 0.777886, 10.874586, 7.312507, -2.074093
lbn, 1981, 777764000.000000, 0.587277, 0.365856, -0.070933, 0.538779, 0.825946, 10.403577, 5.828947, -2.401481
lbn, 1982, 597997000.000000, 0.666476, 0.278114, -0.043536, 0.554447, 0.731652, 15.024715, 9.416564, 2.644717
lbn, 1983, 118171000.000000, 0.600643, 0.215228, -0.197891, 0.469537, 0.600482, 14.222302, 12.086544, 2.594254
lbn, 1984, 321702474.000000, 0.593993, 0.470619, -0.155224, 0.589991, 0.453704, 8.776685, 6.778165, 0.348328
lbn, 1985, 219274558.000000, 0.478970, 0.347914, -0.126386, 0.644818, 0.245500, 8.187078, 7.912343, 0.829214
lbn, 1986, 282331134.000000, 0.557421, 0.363750, -0.157025, 0.621873, 0.264777, 21.190313, 18.734272, 5.456980
lbn, 1987, 308776948.000000, 0.460734, 0.351725, -0.232062, 0.432885, 0.208658, 21.604699, 20.064100, 7.313355
lbn, 1988, 418947159.000000, 0.402064, 0.336695, -0.267610, 0.515458, 0.210017, 22.930596, 20.998763, 10.176579
lbn, 1989, 320879131.000000, 0.259094, 0.322556, -0.305551, 0.443054, 0.195097, 18.737614, 18.675299, 9.934856
lbn, 1990, 329872470.000000, 0.222896, 0.239475, -0.246898, 0.475404, 0.184562, 17.407345, 15.434724, 10.905039
lbn, 1991, 395491258.000000, 0.114161, 0.143591, -0.267731, 0.460804, 0.147714, 14.038670, 14.412270, 9.784776
lbn, 1992, 382766438.000000, 0.110669, 0.230507, -0.169934, 0.483226, 0.207383, 17.452222, 17.863932, 13.186291
lbn, 1993, 455522336.000000, 0.096162, 0.219544, -0.172865, 0.448392, 0.204718, 21.085947, 19.562368, 17.167604
lbn, 1994, 461397131.000000, 0.126785, 0.297783, -0.166246, 0.428146, 0.201057, 20.598134, 20.024406, 16.728032
lbn, 1995, 480140623.000000, 0.055535, 0.249850, -0.221156, 0.380359, 0.172674, 23.036923, 23.135708, 20.314988
lbn, 1996, 568472198.000000, -0.042066, 0.171644, -0.285739, 0.294615, 0.139008, 23.364909, 21.581243, 21.909600
